match_id,tournament,match_date,team1_name,team2_name,odds_team1_decimal,odds_team2_decimal,odds_team1_american,odds_team2_american,score_team1,score_team2,winner,player_ids_team1,player_ids_team2,patch,match_type,scrape_date,result,wins_team_1,wins_team_2,n_games,first_game_start,last_game_start,composition_team1,composition_team2,favorite_won,betting_implied_prob,team_1_won,estimated_probability,kelly_team1,kelly_team2,bet_side,kelly,bet_odds,bet_win,bankroll,prev_bankroll,ret,logret,cutoff
"8371707904, 8371781385",Dota 2 World Cup,2025-07-12,Falcons,Virtus.pro,1.08,6.85,-1250,585,NA,NA,1,NA,NA,58,NA,2025-07-12,2 - 0,2,0,2,2025-07-12T16:00:01Z,2025-07-12T16:59:01Z,10366616_25907144_100058342_183719386_898455820,122817493_152455523_161839895_177411785_210053851,TRUE,0.8638083228247162,1,0.7537366804505511,0,0.11741944254935471,2,0.11741944254935471,6.85,FALSE,18.1365868309795,20.549497355082753,-0.11741944254935459,-0.1249052111105526,2025-07-07
"8371514783, 8371402059",Dota 2 World Cup,2025-07-12,Heroic,Talon Esports,1.5917159763313609,2.24,-169,124,NA,NA,2,NA,NA,58,NA,2025-07-12,0 - 2,0,2,2,2025-07-12T12:30:02Z,2025-07-12T13:56:00Z,81306398_131303632_157989498_177203952_292921272,126842529_152859296_184950344_301750126_375507918,FALSE,0.5845944777317933,0,0.35970302287341577,0,0.3502138941641523,2,0.3502138941641523,2.24,TRUE,26.01267586012478,18.1365868309795,0.4342652287635489,0.3606526823716931,2025-07-07
"8371535428, 8371404972",Dota 2 World Cup,2025-07-12,Team Yandex,Shopify Rebellion,1.819672131147541,1.9174311926605505,-122,-109,NA,NA,1,NA,NA,58,NA,2025-07-12,2 - 0,2,0,2,2025-07-12T12:30:00Z,2025-07-12T14:10:00Z,96183976_134556694_195108598_312436974_417235485,97658618_100594231_138880576_241884166_324277900,TRUE,0.5130795235028976,1,0.4588125881762772,0,0.0410816907115806,2,0.0410816907115806,1.9174311926605505,FALSE,24.944031155858536,26.01267586012478,-0.04108169071158057,-0.041949390950750134,2025-07-07
"8371179457, 8371247065",Dota 2 World Cup,2025-07-12,Xtreme Gaming,Execration,1.2398081534772185,3.76,-417,276,NA,NA,1,NA,NA,58,NA,2025-07-12,2 - 0,2,0,2,2025-07-12T09:00:00Z,2025-07-12T10:05:00Z,76904792_129958758_137129583_157475523_898754153,100616105_337575662_389022189_399862798_861414087,TRUE,0.7520288548241658,1,0.7817723740299508,0,0,0,0,1,NA,24.944031155858536,24.944031155858536,0,0,2025-07-07
"8372868887, 8372946230",Dota 2 World Cup,2025-07-13,Gaimin Gladiators,Team Yandex,1.2597402597402598,3.52,-385,252,NA,NA,1,NA,NA,58,NA,2025-07-13,2 - 0,2,0,2,2025-07-13T12:30:02Z,2025-07-13T13:29:00Z,16497807_93817671_97590558_171262902_221666230,96183976_134556694_195108598_312436974_417235485,TRUE,0.7364416911205304,1,0.6911202372644246,0,0.0346257003290577,2,0.0346257003290577,3.52,FALSE,24.0803266080571,24.944031155858536,-0.0346257003290577,-0.035239377540655946,2025-07-07
"8373160243, 8373265358",Dota 2 World Cup,2025-07-13,Natus Vincere,Falcons,2.69,1.4201680672268908,169,-238,NA,NA,2,NA,NA,58,NA,2025-07-13,0 - 2,0,2,2,2025-07-13T16:00:01Z,2025-07-13T17:12:01Z,111030315_130991304_185590374_835864135_957204049,10366616_25907144_100058342_183719386_898455820,TRUE,0.34552554640060523,0,0.4268017333163609,0.0876311613142076,0,1,0.0876311613142076,2.69,FALSE,21.970139622567643,24.0803266080571,-0.08763116131420755,-0.09171094228337696,2025-07-07
"8372628095, 8372703609",Dota 2 World Cup,2025-07-13,Parivision,Xtreme Gaming,1.2398081534772185,3.75,-417,275,NA,NA,1,NA,NA,58,NA,2025-07-13,2 - 0,2,0,2,2025-07-13T09:00:04Z,2025-07-13T10:15:05Z,56351509_73401082_106573901_164199202_1044002267,76904792_129958758_137129583_157475523_898754153,TRUE,0.7515318995554486,1,0.7367652697409292,0,0,0,0,1,NA,21.970139622567643,21.970139622567643,0,0,2025-07-07
"8372859638, 8372950733",Dota 2 World Cup,2025-07-13,Tundra Esports,Talon Esports,1.3003003003003002,3.29,-333,229,NA,NA,1,NA,NA,58,NA,2025-07-13,2 - 0,2,0,2,2025-07-13T12:30:03Z,2025-07-13T13:32:59Z,86698277_93618577_103735745_127617979_136829091,126842529_152859296_184950344_301750126_375507918,TRUE,0.7167287072230909,1,0.36015564081607077,0,0.48257115358739183,2,0.48257115358739183,3.29,FALSE,11.36798400042911,21.970139622567643,-0.48257115358739183,-0.6588832581507603,2025-07-07
"8376656642, 8376740079, 8376851427",Dota 2 World Cup,2025-07-16,Aurora,Parivision,2.94,1.3496503496503496,194,-286,NA,NA,2,NA,NA,58,NA,2025-07-14,1 - 2,1,2,3,2025-07-16T12:46:24Z,2025-07-16T15:06:59Z,108958769_124801257_256156323_431770905_858106446,56351509_73401082_106573901_164199202_1044002267,TRUE,0.3146294545335985,0,0.1764965135520328,0,0.31872345768915333,2,0.31872345768915333,1.3496503496503496,TRUE,12.63485224083881,11.36798400042911,0.11144176842278093,0.1056580629667377,2025-07-07
"8376447504, 8376562101",Dota 2 World Cup,2025-07-16,Team Spirit,Gaimin Gladiators,1.4504504504504503,2.6100000000000003,-222,161,NA,NA,1,NA,NA,58,NA,2025-07-14,2 - 0,2,0,2,2025-07-16T09:21:52Z,2025-07-16T11:01:01Z,106305042_113331514_302214028_321580662_847565596,16497807_93817671_97590558_171262902_221666230,TRUE,0.6427858268065941,1,0.46922891065950817,0,0.23932456098054883,2,0.23932456098054883,2.6100000000000003,FALSE,9.611021775245959,12.63485224083881,-0.2393245609805488,-0.2735485048414577,2025-07-07
"8377669081, 8377750403, 8377832610",Dota 2 World Cup,2025-07-17,Betboom Team,Tundra Esports,1.6896551724137931,2.08,-145,108,NA,NA,2,NA,NA,58,NA,2025-07-14,1 - 2,1,2,3,2025-07-17T09:01:47Z,2025-07-17T11:39:09Z,165564598_196878136_317880638_331855530_480412663,86698277_93618577_103735745_127617979_136829091,FALSE,0.5517746066593486,0,0.7343523112619936,0.3491631625918844,0,1,0.3491631625918844,1.6896551724137931,FALSE,6.255207016461613,9.611021775245959,-0.3491631625918844,-0.42949630196915956,2025-07-07
"8377943264, 8378089737",Dota 2 World Cup,2025-07-17,Team Liquid,Falcons,1.4608294930875576,2.56,-217,156,NA,NA,2,NA,NA,58,NA,2025-07-14,0 - 2,0,2,2,2025-07-17T13:36:39Z,2025-07-17T15:14:57Z,54580962_77490514_126212866_152962063_201358612,10366616_25907144_100058342_183719386_898455820,FALSE,0.6366845459129876,0,0.5794272356469711,0,0.04914504919471412,2,0.04914504919471412,2.56,TRUE,6.734770448675131,6.255207016461613,0.07666627674375404,0.07386948640888591,2025-07-07
"8377669081, 8377750403, 8377832610",Dota 2 World Cup,2025-07-17,Betboom Team,Tundra Esports,1.5917159763313609,2.1799999999999997,-169,118,NA,NA,2,NA,NA,58,NA,2025-07-17,1 - 2,1,2,3,2025-07-17T09:01:47Z,2025-07-17T11:39:09Z,165564598_196878136_317880638_331855530_480412663,86698277_93618577_103735745_127617979_136829091,FALSE,0.57798625709893,0,0.7343523112619936,0.28540771729476283,0,1,0.28540771729476283,1.5917159763313609,FALSE,4.812614988414536,6.734770448675131,-0.2854077172947629,-0.33604313291204746,2025-07-07
"8377943264, 8378089737",Dota 2 World Cup,2025-07-17,Team Liquid,Falcons,1.4098360655737705,2.6799999999999997,-244,168,NA,NA,2,NA,NA,58,NA,2025-07-17,0 - 2,0,2,2,2025-07-17T13:36:39Z,2025-07-17T15:14:57Z,54580962_77490514_126212866_152962063_201358612,10366616_25907144_100058342_183719386_898455820,FALSE,0.655282988616322,0,0.5794272356469711,0,0.07567560027745082,2,0.07567560027745082,2.6799999999999997,TRUE,5.424466835710781,4.812614988414536,0.12713500846611736,0.11967902244017999,2025-07-07
"8378959607, 8379050330",Dota 2 World Cup,2025-07-18,Team Spirit,Parivision,1.78125,1.9174311926605505,-128,-109,NA,NA,1,NA,NA,58,NA,2025-07-17,2 - 0,2,0,2,2025-07-18T10:05:25Z,2025-07-18T11:23:45Z,106305042_113331514_302214028_321580662_847565596,56351509_73401082_106573901_164199202_1044002267,TRUE,0.5184094256259205,1,0.23315239016604972,0,0.5127115045529561,2,0.5127115045529561,1.9174311926605505,FALSE,2.6432802829758937,5.424466835710781,-0.5127115045529561,-0.7188989381800035,2025-07-07
"8378959607, 8379050330",Dota 2 World Cup,2025-07-18,Team Spirit,Parivision,1.8130081300813008,1.847457627118644,-123,-118,NA,NA,1,NA,NA,58,NA,2025-07-18,2 - 0,2,0,2,2025-07-18T10:05:25Z,2025-07-18T11:23:45Z,106305042_113331514_302214028_321580662_847565596,56351509_73401082_106573901_164199202_1044002267,TRUE,0.5047056166240024,1,0.23315239016604972,0,0.49172778943801165,2,0.49172778943801165,1.847457627118644,FALSE,1.3435059125630755,2.6432802829758937,-0.4917277894380117,-0.6767381273557255,2025-07-07
"8379168521, 8379310046",Dota 2 World Cup,2025-07-18,Tundra Esports,Falcons,1.9174311926605505,1.7575757575757576,-109,-132,NA,NA,2,NA,NA,58,NA,2025-07-18,0 - 2,0,2,2,2025-07-18T13:33:21Z,2025-07-18T14:51:58Z,86698277_93618577_103735745_127617979_136829091,10366616_25907144_100058342_183719386_898455820,TRUE,0.4782510023451093,0,0.3818237756564085,0,0.11416884047713237,2,0.11416884047713237,1.7575757575757576,TRUE,1.4597078157536043,1.3435059125630755,0.08649154581600943,0.08295373956673356,2025-07-07
"8380303096, 8380423919",Dota 2 World Cup,2025-07-19,Parivision,Tundra Esports,1.4807692307692308,2.5,-208,150,NA,NA,1,NA,NA,58,NA,2025-07-19,2 - 0,2,0,2,2025-07-19T09:59:58Z,2025-07-19T11:19:58Z,56351509_73401082_106573901_164199202_1044002267,86698277_93618577_103735745_127617979_136829091,TRUE,0.6280193236714975,1,0.8086881305530844,0.4107594421035001,0,1,0.4107594421035001,1.4807692307692308,TRUE,1.7479716465387336,1.4597078157536043,0.19748050101129802,0.18021976709002685,2025-07-07
"8380533654, 8380698536, 8380808771",Dota 2 World Cup,2025-07-19,Team Spirit,Falcons,1.5,2.45,-200,145,NA,NA,1,NA,NA,58,NA,2025-07-19,3 - 0,3,0,3,2025-07-19T13:31:23Z,2025-07-19T16:07:56Z,106305042_113331514_302214028_321580662_847565596,10366616_25907144_100058342_183719386_898455820,TRUE,0.6202531645569621,1,0.4393081559015109,0,0.25772070209744724,2,0.25772070209744724,2.45,FALSE,1.2974831665463402,1.7479716465387336,-0.2577207020974473,-0.29802969437249044,2025-07-07
